,state,county,cofips,race,sex,renters,variance
20778,OH,HIGHLAND,39071,hisp,male,56.6810810810811,1558.6745848218
20779,OH,HIGHLAND,39071,other,female,42.1647058823529,602.981386736612
20780,OH,HIGHLAND,39071,other,male,65.756862745098,1457.28557773785
20781,OH,HIGHLAND,39071,white,female,4267.665042357,28373.6240177246
20782,OH,HIGHLAND,39071,white,male,3637.86550715946,20805.7720649626
20783,OH,HOCKING,39073,asian,female,0.0,0.0
20784,OH,HOCKING,39073,asian,male,7.94117647058824,245.261116080855
20785,OH,HOCKING,39073,black,female,7.19463087248322,48.6506534904461
20786,OH,HOCKING,39073,black,male,5.90604026845638,32.897778606459
20787,OH,HOCKING,39073,hisp,female,0.0,958.578542326845
20788,OH,HOCKING,39073,hisp,male,0.0,23623.3367554808
20789,OH,HOCKING,39073,other,female,26.0,693.312527793237
20790,OH,HOCKING,39073,other,male,34.1428571428571,1194.06186408018
20791,OH,HOCKING,39073,white,female,2604.02129330657,17626.5484251983
20792,OH,HOCKING,39073,white,male,2362.960118684,14569.8707664826
20793,OH,HOLMES,39075,asian,female,7.73333333333333,3260.06235282822
20794,OH,HOLMES,39075,asian,male,1.33333333333333,97.204548736471
20795,OH,HOLMES,39075,black,female,0.0,189.238707959564
20796,OH,HOLMES,39075,black,male,0.0,883.315871248535
20797,OH,HOLMES,39075,hisp,female,138.510638297872,5625.78780657109
20798,OH,HOLMES,39075,hisp,male,28.5957446808511,260.061891374633
20799,OH,HOLMES,39075,other,female,29.596837944664,1565.68262083349
20800,OH,HOLMES,39075,other,male,14.5138339920949,377.563233357279
20801,OH,HOLMES,39075,white,female,2615.06327891025,17665.993146933
20802,OH,HOLMES,39075,white,male,2367.34083663414,14539.6259446184
20803,OH,HURON,39077,asian,female,5.94285714285714,3164.51295927106
20804,OH,HURON,39077,asian,male,1.37142857142857,168.584641352317
20805,OH,HURON,39077,black,female,92.2184466019418,250.17175194497
20806,OH,HURON,39077,black,male,90.6941747572816,243.112460290734
20807,OH,HURON,39077,hisp,female,453.832335329341,1963.60593586339
20808,OH,HURON,39077,hisp,male,361.353293413174,1307.93211412385
20809,OH,HURON,39077,other,female,89.3478260869565,206.967412300601
20810,OH,HURON,39077,other,male,191.739130434783,809.835034164366
20811,OH,HURON,39077,white,female,5516.50703241024,22900.8288505928
20812,OH,HURON,39077,white,male,4875.08884423867,18178.4046835742
20813,OH,JACKSON,39079,asian,female,0.0,0.0
20814,OH,JACKSON,39079,asian,male,19.0588235294118,2198.55084506385
20815,OH,JACKSON,39079,black,female,54.8590604026846,288.630517021477
20816,OH,JACKSON,39079,black,male,45.0335570469799,201.103430052178
20817,OH,JACKSON,39079,hisp,female,10.5,1000.2291583237
20818,OH,JACKSON,39079,hisp,male,52.125,24572.2906638677
20819,OH,JACKSON,39079,other,female,91.0,720.082546997516
20820,OH,JACKSON,39079,other,male,119.5,1223.0403534309
20821,OH,JACKSON,39079,white,female,3583.20464263897,32886.8253033784
20822,OH,JACKSON,39079,white,male,3251.49786194258,27185.356719847
20823,OH,JEFFERSON,39081,asian,female,10.8,2635.38316344106
20824,OH,JEFFERSON,39081,asian,male,6.6,984.971736964101
20825,OH,JEFFERSON,39081,black,female,731.195652173913,1544.73559483606
20826,OH,JEFFERSON,39081,black,male,861.418115942029,2037.11721682777
20827,OH,JEFFERSON,39081,hisp,female,156.322274881517,1320.42465805393
20828,OH,JEFFERSON,39081,hisp,male,64.8341232227488,254.466796269132
20829,OH,JEFFERSON,39081,other,female,180.690265486726,533.785698365204
20830,OH,JEFFERSON,39081,other,male,287.194690265487,1224.15832261477
20831,OH,JEFFERSON,39081,white,female,6454.94926326486,32671.4281008316
20832,OH,JEFFERSON,39081,white,male,5054.02388038035,20598.2367752353
20833,OH,KNOX,39083,asian,female,0.0,2866.93330522775
20834,OH,KNOX,39083,asian,male,0.0,76.7674703218009
20835,OH,KNOX,39083,black,female,93.2489451476793,1079.02206525173
20836,OH,KNOX,39083,black,male,77.4683544303798,748.478294770784
20837,OH,KNOX,39083,hisp,female,70.0436681222708,3407.76558788156
20838,OH,KNOX,39083,hisp,male,48.0349344978166,1605.3146746776
20839,OH,KNOX,39083,other,female,31.1090909090909,653.596706147897
20840,OH,KNOX,39083,other,male,47.9151515151515,1545.90479993236
20841,OH,KNOX,39083,white,female,5837.02903307246,33328.808266398
20842,OH,KNOX,39083,white,male,5114.83716233275,25853.1924143816
20843,OH,LAKE,39085,asian,female,394.623376623377,2167.43280917273
20844,OH,LAKE,39085,asian,male,404.948051948052,1157.12921339361
20845,OH,LAKE,39085,black,female,2577.0,3139.67792932979
20846,OH,LAKE,39085,black,male,1481.0,1581.15547289687
20847,OH,LAKE,39085,hisp,female,1028.0,1098.3775068165
20848,OH,LAKE,39085,hisp,male,1672.0,1695.04177311544
20849,OH,LAKE,39085,other,female,243.0,417.803506351564
20850,OH,LAKE,39085,other,male,420.0,1439.28523883935
20851,OH,LAKE,39085,white,female,16865.1924577373,19092.7077742864
20852,OH,LAKE,39085,white,male,15091.4096228869,16837.1586693439
20853,OH,LAWRENCE,39087,asian,female,11.5555555555556,272.616789389229
20854,OH,LAWRENCE,39087,asian,male,4.12698412698413,36.9623779792708
20855,OH,LAWRENCE,39087,black,female,181.876325088339,953.280295182423
20856,OH,LAWRENCE,39087,black,male,170.480565371025,842.433113090704
20857,OH,LAWRENCE,39087,hisp,female,56.6260869565217,570.928769421585
20858,OH,LAWRENCE,39087,hisp,male,85.5826086956522,1275.96586149405
20859,OH,LAWRENCE,39087,other,female,55.1707317073171,1382.31253968575
20860,OH,LAWRENCE,39087,other,male,38.9908536585366,693.454420755585
20861,OH,LAWRENCE,39087,white,female,5450.28563547342,47923.8918816101
20862,OH,LAWRENCE,39087,white,male,4634.54079029032,34923.0210868745
20863,OH,LICKING,39089,asian,female,124.0,123.524360441736
20864,OH,LICKING,39089,asian,male,303.0,300.159990101154
20865,OH,LICKING,39089,black,female,1118.0,1079.33498314103
20866,OH,LICKING,39089,black,male,845.0,822.912426145328
20867,OH,LICKING,39089,hisp,female,354.0,350.123488105918
20868,OH,LICKING,39089,hisp,male,290.0,287.398459492065
20869,OH,LICKING,39089,other,female,216.0,214.556748229035
20870,OH,LICKING,39089,other,male,408.0,402.85062022458
20871,OH,LICKING,39089,white,female,15291.0,8058.20137965169
20872,OH,LICKING,39089,white,male,13378.0,7841.73359730257
20873,OH,LOGAN,39091,asian,female,54.472972972973,884.509759810656
20874,OH,LOGAN,39091,asian,male,89.3513513513514,2357.39203718705
20875,OH,LOGAN,39091,black,female,65.5744680851064,222.942694816164
20876,OH,LOGAN,39091,black,male,184.748936170213,1578.19556660291
20877,OH,LOGAN,39091,hisp,female,79.6059113300493,885.883132389641
20878,OH,LOGAN,39091,hisp,male,101.497536945813,1426.22660409254
20879,OH,LOGAN,39091,other,female,163.026315789474,4481.46561159523
20880,OH,LOGAN,39091,other,male,68.6842105263158,811.149831643883
20881,OH,LOGAN,39091,white,female,3974.97676846776,26019.6332379488
20882,OH,LOGAN,39091,white,male,3550.28948055338,20908.8724313263
20883,OH,LORAIN,39093,asian,female,336.0,333.442059482241
20884,OH,LORAIN,39093,asian,male,384.0,381.356951717226
20885,OH,LORAIN,39093,black,female,4294.0,3889.72630496667
20886,OH,LORAIN,39093,black,male,3090.0,2879.5542463505
20887,OH,LORAIN,39093,hisp,female,3671.0,3367.68871567178
20888,OH,LORAIN,39093,hisp,male,3552.0,3308.28380493509
20889,OH,LORAIN,39093,other,female,971.0,953.7520550813
20890,OH,LORAIN,39093,other,male,969.0,950.308810178772
20891,OH,LORAIN,39093,white,female,21437.0,13088.0843622112
20892,OH,LORAIN,39093,white,male,17387.0,11740.8387135606
20893,OH,LUCAS,39095,asian,female,1038.35772744576,5348.81786563385
20894,OH,LUCAS,39095,asian,male,1107.72944423297,4487.45918136339
20895,OH,LUCAS,39095,black,female,18983.7970207337,17030.2800424178
20896,OH,LUCAS,39095,black,male,13641.0990111643,13288.4256065728
20897,OH,LUCAS,39095,hisp,female,4535.39467663084,9574.11755827376
20898,OH,LUCAS,39095,hisp,male,4354.64344619842,7913.30523088843
20899,OH,LUCAS,39095,other,female,1939.1464270183,3531.25949970881
20900,OH,LUCAS,39095,other,male,1540.89244935146,2937.48701777885
20901,OH,LUCAS,39095,white,female,35174.5436577107,55361.7415617874
20902,OH,LUCAS,39095,white,male,30706.6366585483,44996.2319231777
20903,OH,MADISON,39097,asian,female,14.2572815533981,275.605271797069
20904,OH,MADISON,39097,asian,male,33.6407766990291,1527.09982795315
20905,OH,MADISON,39097,black,female,145.049180327869,423.780202019425
20906,OH,MADISON,39097,black,male,192.319672131148,704.417124746343
20907,OH,MADISON,39097,hisp,female,23.3333333333333,18.0888497080462
20908,OH,MADISON,39097,hisp,male,98.3333333333333,215.904519559739
20909,OH,MADISON,39097,other,female,98.5185185185185,742.639707131841
20910,OH,MADISON,39097,other,male,84.2592592592593,548.492056742075
20911,OH,MADISON,39097,white,female,3554.50660827403,20023.5607019065
20912,OH,MADISON,39097,white,male,3284.83459763823,17179.9732075905
20913,OH,MAHONING,39099,asian,female,144.0,6674.77769244051
20914,OH,MAHONING,39099,asian,male,122.0,121.642623895505
20915,OH,MAHONING,39099,black,female,7465.05670103093,6518.76969188528
20916,OH,MAHONING,39099,black,male,5489.60309278351,5359.51954230501
20917,OH,MAHONING,39099,hisp,female,1656.125,1739.57874348457
20918,OH,MAHONING,39099,hisp,male,1479.25,1705.7812001082
20919,OH,MAHONING,39099,other,female,660.519480519481,746.213459765314
20920,OH,MAHONING,39099,other,male,608.714285714286,1825.84297130537
20921,OH,MAHONING,39099,white,female,16431.7486457205,24362.2577009891
20922,OH,MAHONING,39099,white,male,13866.8847959552,21241.4578079978
20923,OH,MARION,39101,asian,female,110.0,15641.9638295124
20924,OH,MARION,39101,asian,male,18.0,433.897213286118
20925,OH,MARION,39101,black,female,230.379746835443,671.088749034611
20926,OH,MARION,39101,black,male,191.392405063291,486.129999195096
20927,OH,MARION,39101,hisp,female,315.196506550218,3605.16623478249
20928,OH,MARION,39101,hisp,male,216.157205240175,1748.9028550572
20929,OH,MARION,39101,other,female,137.618181818182,152.838953245254
20930,OH,MARION,39101,other,male,211.963636363636,272.014805607786
20931,OH,MARION,39101,white,female,6216.89068417066,33279.5502862704
20932,OH,MARION,39101,white,male,5447.70007573845,25850.5071018432
20933,OH,MEDINA,39103,asian,female,227.0,224.674159331979
20934,OH,MEDINA,39103,asian,male,230.0,227.612277138344
20935,OH,MEDINA,39103,black,female,480.0,469.600541638456
20936,OH,MEDINA,39103,black,male,364.0,358.019589257504
20937,OH,MEDINA,39103,hisp,female,303.0,298.85605958023
20938,OH,MEDINA,39103,hisp,male,395.0,387.957571654254
20939,OH,MEDINA,39103,other,female,297.0,293.018551117129
20940,OH,MEDINA,39103,other,male,78.0,77.7253893026405
20941,OH,MEDINA,39103,white,female,11083.0,5538.74863461972
20942,OH,MEDINA,39103,white,male,8698.0,5283.18600767321
20943,OH,MEIGS,39105,asian,female,0.0,333.133739759854
20944,OH,MEIGS,39105,asian,male,0.0,1145.48247132021
20945,OH,MEIGS,39105,black,female,44.8835978835979,709.953663272728
20946,OH,MEIGS,39105,black,male,39.8465608465608,559.948956254787
20947,OH,MEIGS,39105,hisp,female,13.9611111111111,1080.15286115368
20948,OH,MEIGS,39105,hisp,male,7.97222222222222,352.344910082492
20949,OH,MEIGS,39105,other,female,17.2592592592593,905.956930122556
20950,OH,MEIGS,39105,other,male,13.1111111111111,522.92473115462
20951,OH,MEIGS,39105,white,female,1848.55263157895,15890.7496465266
20952,OH,MEIGS,39105,white,male,1823.42375168691,15465.384149408
20953,OH,MERCER,39107,asian,female,40.7189189189189,216.832521203272
20954,OH,MERCER,39107,asian,male,30.6486486486487,126.162896311701
20955,OH,MERCER,39107,black,female,4.29411764705882,359.894247247286
20956,OH,MERCER,39107,black,male,6.29411764705882,773.036272388385
20957,OH,MERCER,39107,hisp,female,29.3269230769231,360.593567606885
20958,OH,MERCER,39107,hisp,male,76.25,2408.98944009947
20959,OH,MERCER,39107,other,female,16.0377358490566,200.246839441628
20960,OH,MERCER,39107,other,male,33.9622641509434,889.040429983488
20961,OH,MERCER,39107,white,female,3094.45345516848,19021.2764726782
20962,OH,MERCER,39107,white,male,2868.55273177232,16419.0408354277
20963,OH,MIAMI,39109,asian,female,233.0,230.437747781763
20964,OH,MIAMI,39109,asian,male,315.0,310.316924674344
20965,OH,MIAMI,39109,black,female,403.0,395.334859354352
20966,OH,MIAMI,39109,black,male,385.0,378.004294883897
20967,OH,MIAMI,39109,hisp,female,232.0,229.459694166509
20968,OH,MIAMI,39109,hisp,male,143.0,142.034878232962
20969,OH,MIAMI,39109,other,female,158.0,156.821785916557
20970,OH,MIAMI,39109,other,male,329.0,323.891400792902
20971,OH,MIAMI,39109,white,female,10060.0,5283.54162733623
20972,OH,MIAMI,39109,white,male,8930.0,5166.31772701529
20973,OH,MONROE,39111,asian,female,0.0,134.200995925758
20974,OH,MONROE,39111,asian,male,0.0,175.282933454052
20975,OH,MONROE,39111,black,female,0.0,619.524036497888
20976,OH,MONROE,39111,black,male,0.0,273.293043723534
20977,OH,MONROE,39111,hisp,female,2.35897435897436,5.50195648819235
20978,OH,MONROE,39111,hisp,male,24.7179487179487,580.052497569198
20979,OH,MONROE,39111,other,female,22.9130434782609,418.181859366226
20980,OH,MONROE,39111,other,male,38.1062801932367,1154.55033190685
20981,OH,MONROE,39111,white,female,1321.12927350427,9844.01647089217
20982,OH,MONROE,39111,white,male,1104.97179487179,6913.42784972132
20983,OH,MONTGOMERY,39113,asian,female,1367.0,1351.21641314018
20984,OH,MONTGOMERY,39113,asian,male,1570.0,1537.46643578354
20985,OH,MONTGOMERY,39113,black,female,24857.0,19564.9183437617
20986,OH,MONTGOMERY,39113,black,male,18436.0,15573.3830936535
20987,OH,MONTGOMERY,39113,hisp,female,2244.0,2205.87597220051
20988,OH,MONTGOMERY,39113,hisp,male,2134.0,2098.32724911059
20989,OH,MONTGOMERY,39113,other,female,2239.0,2200.71430621513
20990,OH,MONTGOMERY,39113,other,male,1627.0,1605.33079493396
20991,OH,MONTGOMERY,39113,white,female,45687.0,29865.5664768106
20992,OH,MONTGOMERY,39113,white,male,39971.0,28243.5999447843
20993,OH,MORGAN,39115,asian,female,0.0,134.200995925758
20994,OH,MORGAN,39115,asian,male,0.0,175.282933454052
20995,OH,MORGAN,39115,black,female,111.666666666667,79.9749810469899
20996,OH,MORGAN,39115,black,male,74.1666666666667,45.6574724255518
20997,OH,MORGAN,39115,hisp,female,0.0,6.91190094513495
20998,OH,MORGAN,39115,hisp,male,0.0,758.884912654789
20999,OH,MORGAN,39115,other,female,51.8913043478261,447.133765900979
21000,OH,MORGAN,39115,other,male,86.2995169082126,1226.05882865689
21001,OH,MORGAN,39115,white,female,1168.90811965812,7312.33523007031
21002,OH,MORGAN,39115,white,male,977.65641025641,5136.5212058847
21003,OH,MORROW,39117,asian,female,0.0,1604.57009921235
21004,OH,MORROW,39117,asian,male,0.0,42.9653481111405
21005,OH,MORROW,39117,black,female,1.37130801687764,178.179469868035
21006,OH,MORROW,39117,black,male,1.13924050632911,122.976277179739
21007,OH,MORROW,39117,hisp,female,15.7598253275109,1517.65270642344
21008,OH,MORROW,39117,hisp,male,10.8078602620087,713.888268742103
21009,OH,MORROW,39117,other,female,5.27272727272727,346.168030747869
21010,OH,MORROW,39117,other,male,8.12121212121212,821.084273761093
21011,OH,MORROW,39117,white,female,2074.08028275688,24399.2081161375
21012,OH,MORROW,39117,white,male,1817.46276192881,18768.0961059981
21013,OH,MUSKINGUM,39119,asian,female,0.0,0.0
21014,OH,MUSKINGUM,39119,asian,male,54.2692307692308,2260.56974794736
21015,OH,MUSKINGUM,39119,black,female,373.860058309038,488.399828307255
21016,OH,MUSKINGUM,39119,black,male,449.01749271137,617.527872564539
21017,OH,MUSKINGUM,39119,hisp,female,62.9105691056911,883.953114615935
21018,OH,MUSKINGUM,39119,hisp,male,75.9674796747968,1279.59650832239
21019,OH,MUSKINGUM,39119,other,female,365.073954983923,2169.45734125486
21020,OH,MUSKINGUM,39119,other,male,280.991961414791,1331.72779174567
21021,OH,MUSKINGUM,39119,white,female,9406.89709488075,25341.1528155632
21022,OH,MUSKINGUM,39119,white,male,7787.41934764842,18370.6208895235
21023,OH,NOBLE,39121,asian,female,0.0,138.082842915346
21024,OH,NOBLE,39121,asian,male,0.0,180.353100950656
21025,OH,NOBLE,39121,black,female,0.0,637.444153256091
21026,OH,NOBLE,39121,black,male,0.0,281.198214409752
21027,OH,NOBLE,39121,hisp,female,0.196581196581197,3.50328233992339
21028,OH,NOBLE,39121,hisp,male,2.05982905982906,384.47234069361
21029,OH,NOBLE,39121,other,female,2.02173913043478,166.748497220725
21030,OH,NOBLE,39121,other,male,3.36231884057971,461.184040252477
21031,OH,NOBLE,39121,white,female,754.528311965812,8385.20660280993
21032,OH,NOBLE,39121,white,male,631.075641025641,5874.63484526225
21033,OH,OTTAWA,39123,asian,female,26.9366197183099,3325.50849201336
21034,OH,OTTAWA,39123,asian,male,35.0774647887324,5638.07066635923
21035,OH,OTTAWA,39123,black,female,22.8540669856459,364.748774767777
21036,OH,OTTAWA,39123,black,male,23.3444976076555,380.522058140426
21037,OH,OTTAWA,39123,hisp,female,158.582574772432,1236.46643214899
21038,OH,OTTAWA,39123,hisp,male,203.933680104031,2027.72895958812
21039,OH,OTTAWA,39123,other,female,69.9141104294479,1025.86080012278
21040,OH,OTTAWA,39123,other,male,46.9693251533742,467.167844311962
21041,OH,OTTAWA,39123,white,female,2908.39423270821,14728.0318347818
21042,OH,OTTAWA,39123,white,male,2621.65113934261,12056.8015762582
21043,OH,PAULDING,39125,asian,female,2.80392156862745,20.631387343456
21044,OH,PAULDING,39125,asian,male,13.3725490196078,458.401003524783
21045,OH,PAULDING,39125,black,female,13.7454545454545,72.9492646949456
21046,OH,PAULDING,39125,black,male,39.0545454545455,573.216422899331
21047,OH,PAULDING,39125,hisp,female,57.4783018867925,491.222479673959
21048,OH,PAULDING,39125,hisp,male,58.9754716981132,517.046065413814
21049,OH,PAULDING,39125,other,female,6.27836611195159,54.845132614436
21050,OH,PAULDING,39125,other,male,2.9500756429652,12.168228061451
21051,OH,PAULDING,39125,white,female,1432.11588353992,9016.81861316069
21052,OH,PAULDING,39125,white,male,1200.93542807726,6370.58512380192
21053,OH,PERRY,39127,asian,female,0.0,0.0
21054,OH,PERRY,39127,asian,male,28.7307692307692,2300.07906194398
21055,OH,PERRY,39127,black,female,14.1399416909621,205.707689374008
21056,OH,PERRY,39127,black,male,16.9825072886297,296.603841561281
21057,OH,PERRY,39127,hisp,female,43.0894308943089,179.642615810749
21058,OH,PERRY,39127,hisp,male,52.0325203252033,257.559583507432
21059,OH,PERRY,39127,other,female,142.926045016077,2013.51320590239
21060,OH,PERRY,39127,other,male,110.008038585209,1199.96398201583
21061,OH,PERRY,39127,white,female,3157.10290511925,24305.8795425866
21062,OH,PERRY,39127,white,male,2613.58065235159,16770.4053304236
21063,OH,PICKAWAY,39129,asian,female,0.864077669902913,275.467908398775
21064,OH,PICKAWAY,39129,asian,male,2.03883495145631,1533.63484323491
21065,OH,PICKAWAY,39129,black,female,38.5573770491803,814.129846388736
21066,OH,PICKAWAY,39129,black,male,51.1229508196721,1428.36584098152
21067,OH,PICKAWAY,39129,hisp,female,40.8333333333333,749.577839186023
21068,OH,PICKAWAY,39129,hisp,male,172.083333333333,12989.999149013
21069,OH,PICKAWAY,39129,other,female,102.740740740741,1927.50640466169
21070,OH,PICKAWAY,39129,other,male,87.8703703703704,1415.65386746526
21071,OH,PICKAWAY,39129,white,female,4136.16899976539,26411.7579545661
